MSSubClass,MSZoning,LotArea,LotConfig,BldgType,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,BsmtFinSF2,TotalBsmtSF,SalePrice,TotalBsmtSF_bin,YearBuilt_bin,YearRemodAdd_bin,LotArea_bin,BsmtFinSF2_bin,Decade,PropertyAge,AgeGroup,LogSalePrice,IsRenovated,IsCulDeSac
20,RL,9286,CulDSac,1Fam,7,1977,1989,HdBoard,0.0,1268.0,143500.0,High,Medium,Medium,Medium,Very Low,1970,43,Established (20-50),11.874097282798648,1,1
30,RM,6120,Inside,1Fam,7,1925,1950,MetalSd,0.0,768.0,88000.0,Low,Very Low,Very Low,Very Low,Very Low,1920,95,Mature (50-100),11.385103457032141,1,0
90,RH,6270,Inside,Duplex,6,1949,1950,MetalSd,0.0,1001.0,145000.0,Medium,Low,Very Low,Very Low,Very Low,1940,71,Mature (50-100),11.884495917930655,1,0
160,FV,3000,Inside,TwnhsE,5,2009,2009,VinylSd,0.0,612.0,173733.0,Very Low,Very High,Very High,Very Low,Very Low,2000,11,Recent (10-20),12.065280672855897,0,0
160,RM,2001,Inside,Twnhs,5,1970,1970,CemntBd,0.0,546.0,75000.0,Very Low,Medium,Low,Very Low,Very Low,1970,50,Established (20-50),11.225256725762893,0,0
20,C (all),9000,Inside,1Fam,3,1949,1950,AsbShng,0.0,480.0,35311.0,Very Low,Low,Very Low,Medium,Very Low,1940,71,Mature (50-100),10.471978128496518,1,0
20,RL,17140,Inside,1Fam,6,1956,1956,VinylSd,0.0,1134.0,135000.0,High,Low,Very Low,Very High,Very Low,1950,64,Mature (50-100),11.813037464800539,0,0
60,RL,13125,Corner,1Fam,5,1991,1991,HdBoard,634.0,1104.0,238000.0,High,High,Medium,Very High,Very Low,1990,29,Established (20-50),12.380030154325457,0,0
20,RL,11029,Corner,1Fam,8,1958,2002,MetalSd,411.0,1184.0,176500.0,High,Low,High,High,Very Low,1950,62,Mature (50-100),12.081081821061819,1,0
60,RL,8462,Inside,1Fam,5,1994,1994,HdBoard,0.0,928.0,201000.0,Medium,High,Medium,Low,Very Low,1990,26,Established (20-50),12.211065162153215,0,0
90,RL,8777,Inside,Duplex,7,1900,2003,MetalSd,0.0,1272.0,145900.0,High,Very Low,High,Low,Very Low,1900,120,Historic (100+),11.890683588496984,1,0
20,RL,10237,Inside,1Fam,5,2005,2006,VinylSd,0.0,1316.0,169990.0,High,Very High,Very High,High,Very Low,2000,15,Recent (10-20),12.043500773454495,1,0
120,RL,8012,Inside,TwnhsE,5,1993,1994,Plywood,841.0,1604.0,193000.0,Very High,High,Medium,Low,Very Low,1990,27,Established (20-50),12.170450649220749,1,0
20,RL,10240,Inside,1Fam,6,1980,1980,Plywood,1061.0,1686.0,207500.0,Very High,Medium,Low,High,Very Low,1980,40,Established (20-50),12.242891437918386,0,0
20,RL,15611,Corner,1Fam,6,1977,1977,VinylSd,93.0,1126.0,175000.0,High,Medium,Low,Very High,Very Low,1970,43,Established (20-50),12.07254696717504,0,0
60,RL,11999,Inside,1Fam,5,2003,2004,VinylSd,0.0,1181.0,285000.0,High,High,High,High,Very Low,2000,17,Recent (10-20),12.560247968016562,1,0
60,RL,9900,Inside,1Fam,5,1968,1968,MetalSd,0.0,832.0,176000.0,Low,Medium,Low,Medium,Very Low,1960,52,Mature (50-100),12.07824495582233,0,0
20,RL,11838,Inside,1Fam,5,2001,2001,VinylSd,0.0,1753.0,236500.0,Very High,High,High,High,Very Low,2000,19,Recent (10-20),12.373707715234994,0,0
60,RL,13006,Corner,1Fam,5,1997,1997,HdBoard,0.0,964.0,222000.0,Medium,High,Medium,Very High,Very Low,1990,23,Established (20-50),12.310437165348775,0,0
20,RL,8925,Inside,1Fam,5,2007,2007,VinylSd,0.0,1466.0,201000.0,Very High,Very High,Very High,Medium,Very Low,2000,13,Recent (10-20),12.211065162153215,0,0
20,RL,9100,Inside,1Fam,6,1965,1965,VinylSd,466.0,925.0,117500.0,Medium,Low,Low,Medium,Very Low,1960,55,Mature (50-100),11.674202123168433,0,0
20,RL,11670,Corner,1Fam,5,2006,2006,VinylSd,0.0,1905.0,320000.0,Very High,Very High,Very High,High,Very Low,2000,14,Recent (10-20),12.676079399771027,0,0
20,RL,8487,FR2,1Fam,5,2004,2004,VinylSd,0.0,1500.0,190000.0,Very High,Very High,High,Low,Very Low,2000,16,Recent (10-20),12.154784614286667,0,0
20,RL,27650,Inside,1Fam,7,1960,2007,Wd Sdng,0.0,585.0,242000.0,Very Low,Low,Very High,Very High,Very Low,1960,60,Mature (50-100),12.396697137361691,1,0
30,RL,5825,Inside,1Fam,5,1926,1953,MetalSd,0.0,600.0,79900.0,Very Low,Very Low,Very Low,Very Low,Very Low,1920,94,Mature (50-100),11.288543647320601,1,0
20,RL,10083,Inside,1Fam,5,2003,2003,VinylSd,0.0,1176.0,184900.0,High,High,High,Medium,Very Low,2000,17,Recent (10-20),12.127575825689417,0,0
60,RL,9675,Inside,1Fam,5,2005,2005,VinylSd,0.0,1113.0,253000.0,High,Very High,High,Medium,Very Low,2000,15,Recent (10-20),12.441148720271016,0,0
60,RL,8760,Inside,1Fam,5,2006,2006,VinylSd,0.0,1391.0,239799.0,High,Very High,Very High,Low,Very Low,2000,14,Recent (10-20),12.387560521575551,0,0
70,RL,24090,Inside,1Fam,7,1940,1950,MetalSd,0.0,1032.0,244400.0,Medium,Very Low,Very Low,Very High,Very Low,1940,80,Mature (50-100),12.406565597924235,1,0
90,RL,12640,Inside,Duplex,5,1976,1976,Plywood,396.0,1728.0,150900.0,Very High,Medium,Low,Very High,Very Low,1970,44,Established (20-50),11.924379271639218,0,0
60,RL,8755,FR2,1Fam,5,1999,1999,VinylSd,0.0,992.0,214000.0,Medium,High,High,Low,Very Low,1990,21,Established (20-50),12.273735966890268,0,0
90,RL,7711,Inside,Duplex,3,1977,1977,MetalSd,0.0,1440.0,150000.0,Very High,Medium,Low,Low,Very Low,1970,43,Established (20-50),11.918397239722838,0,0
90,RL,25000,Inside,Duplex,4,1967,1967,HdBoard,0.0,1632.0,143000.0,Very High,Medium,Low,Very High,Very Low,1960,53,Mature (50-100),11.870606902224587,0,0
20,RL,14375,CulDSac,1Fam,6,1958,1958,HdBoard,354.0,819.0,137500.0,Low,Low,Very Low,Very High,Very Low,1950,62,Mature (50-100),11.83138646878959,0,1
50,RM,8820,Corner,1Fam,6,1890,1996,VinylSd,0.0,1088.0,124900.0,Medium,Very Low,Medium,Medium,Very Low,1890,130,Historic (100+),11.735276702486741,1,0
80,RL,8163,Inside,1Fam,6,1959,1959,HdBoard,294.0,1144.0,143000.0,High,Low,Very Low,Low,Very Low,1950,61,Mature (50-100),11.870606902224587,0,0
20,RL,14536,Inside,1Fam,5,2002,2003,VinylSd,0.0,1616.0,270000.0,Very High,High,High,Very High,Very Low,2000,18,Recent (10-20),12.506180941677357,1,0
60,RL,14006,Inside,1Fam,5,2002,2002,VinylSd,0.0,936.0,192500.0,Medium,High,High,Very High,Very Low,2000,18,Recent (10-20),12.167856627501678,0,0
20,RL,9360,Inside,1Fam,7,1972,2006,Plywood,0.0,1161.0,197500.0,High,Medium,Very High,Medium,Very Low,1970,48,Established (20-50),12.193498926601634,1,0
20,RL,7200,Inside,1Fam,8,1950,2002,VinylSd,149.0,864.0,129000.0,Low,Low,High,Low,Very Low,1950,70,Mature (50-100),11.767575435251748,1,0
20,RH,7800,Corner,1Fam,5,1965,1965,VinylSd,0.0,828.0,119900.0,Low,Low,Low,Low,Very Low,1960,55,Mature (50-100),11.694421681264394,0,0
85,RL,7200,Inside,1Fam,8,1972,2003,WdShing,0.0,768.0,133900.0,Low,Medium,High,Low,Very Low,1970,48,Established (20-50),11.804855999911272,1,0
60,RL,11075,Inside,1Fam,4,1969,1969,HdBoard,193.0,784.0,172000.0,Low,Medium,Low,High,Very Low,1960,51,Mature (50-100),12.055255569732177,0,0
90,RL,9400,CulDSac,Duplex,5,1975,1975,WdShing,0.0,945.0,127500.0,Medium,Medium,Low,Medium,Very Low,1970,45,Established (20-50),11.755879486687116,0,1
90,RH,7136,Inside,Duplex,6,1946,1950,MetalSd,0.0,979.0,145000.0,Medium,Very Low,Very Low,Low,Very Low,1940,74,Mature (50-100),11.884495917930655,1,0
160,RM,1300,Inside,TwnhsE,6,1980,1980,MetalSd,0.0,561.0,124000.0,Very Low,Medium,Low,Very Low,Very Low,1980,40,Established (20-50),11.728044909070785,0,0
20,RL,7420,Inside,1Fam,5,1962,1962,MetalSd,0.0,1057.0,132000.0,Medium,Low,Low,Low,Very Low,1960,58,Mature (50-100),11.790564777297387,0,0
20,RL,8450,Inside,1Fam,5,2003,2003,VinylSd,0.0,1337.0,185000.0,High,High,High,Low,Very Low,2000,17,Recent (10-20),12.128116509451258,0,0
160,FV,2572,FR2,Twnhs,5,1999,1999,MetalSd,0.0,696.0,155000.0,Very Low,High,High,Very Low,Very Low,1990,21,Established (20-50),11.951186847493476,0,0
20,RL,7207,Inside,1Fam,7,1958,2008,Wd Sdng,0.0,858.0,116500.0,Low,Low,Very High,Low,Very Low,1950,62,Mature (50-100),11.665655135642039,1,0
60,RL,12227,Corner,1Fam,7,1977,1995,HdBoard,0.0,1330.0,272000.0,High,Medium,Medium,Very High,Very Low,1970,43,Established (20-50),12.513561021741964,1,0
160,RL,2308,Corner,TwnhsE,6,1976,1976,Plywood,0.0,804.0,155000.0,Low,Medium,Low,Very Low,Very Low,1970,44,Established (20-50),11.951186847493476,0,0
20,RL,11923,Corner,1Fam,5,2007,2007,VinylSd,0.0,1800.0,239000.0,Very High,Very High,Very High,High,Very Low,2000,13,Recent (10-20),12.384223015005313,0,0
60,RL,11316,Corner,1Fam,5,2002,2003,VinylSd,0.0,817.0,214900.0,Low,High,High,High,Very Low,2000,18,Recent (10-20),12.277932735946903,1,0
60,RL,10237,Inside,1Fam,5,2005,2007,VinylSd,0.0,783.0,178900.0,Low,Very High,Very High,High,Very Low,2000,15,Recent (10-20),12.094587859196112,1,0
50,RL,9600,Inside,1Fam,7,1940,1950,MetalSd,0.0,728.0,160000.0,Very Low,Very Low,Very Low,Medium,Very Low,1940,80,Mature (50-100),11.982935344196433,1,0
20,RL,7390,Inside,1Fam,7,1955,1955,Wd Sdng,0.0,1098.0,135000.0,High,Low,Very Low,Low,Very Low,1950,65,Mature (50-100),11.813037464800539,0,0
50,RM,5925,Inside,1Fam,6,1910,1950,VinylSd,0.0,600.0,37900.0,Very Low,Very Low,Very Low,Very Low,Very Low,1910,110,Historic (100+),10.542732775946709,1,0
190,RL,10382,Inside,2fmCon,5,1958,1958,HdBoard,0.0,588.0,140000.0,Very Low,Low,Very Low,High,Very Low,1950,62,Mature (50-100),11.849404844423074,0,0
50,RL,10800,Inside,1Fam,4,1949,1950,AsbShng,0.0,720.0,135000.0,Very Low,Low,Very Low,High,Very Low,1940,71,Mature (50-100),11.813037464800539,1,0
160,RL,2268,Inside,Twnhs,5,2003,2004,VinylSd,0.0,764.0,173000.0,Low,High,High,Very Low,Very Low,2000,17,Recent (10-20),12.06105265381003,1,0
120,RL,7892,Inside,TwnhsE,5,1979,1979,Plywood,0.0,918.0,99500.0,Medium,Medium,Low,Low,Very Low,1970,41,Established (20-50),11.507922973347437,0,0
20,FV,11639,Corner,1Fam,5,2007,2008,CemntBd,0.0,1428.0,182000.0,Very High,Very High,Very High,High,Very Low,2000,13,Recent (10-20),12.111767460549332,1,0
70,RL,11414,Corner,1Fam,8,1910,1993,HdBoard,0.0,728.0,167500.0,Very Low,Very Low,Medium,High,Very Low,1910,110,Historic (100+),12.02874460037869,1,0
160,FV,2651,FR2,Twnhs,5,2000,2000,MetalSd,0.0,673.0,165000.0,Very Low,High,High,Very Low,Very Low,2000,20,Recent (10-20),12.013706813470414,0,0
30,RL,5900,Inside,1Fam,7,1923,1958,Wd Sdng,0.0,440.0,85500.0,Very Low,Very Low,Very Low,Very Low,Very Low,1920,97,Mature (50-100),11.356283350762888,1,0
120,FV,4274,Inside,TwnhsE,5,2006,2007,VinylSd,0.0,1241.0,199900.0,High,Very High,Very High,Very Low,Very Low,2000,14,Recent (10-20),12.20557752297723,1,0
20,RL,9450,Inside,1Fam,5,1954,1954,MetalSd,0.0,894.0,110000.0,Low,Low,Very Low,Medium,Very Low,1950,66,Mature (50-100),11.608244735642321,0,0
20,RL,8816,Corner,1Fam,6,1963,1963,VinylSd,0.0,1121.0,139000.0,High,Low,Low,Medium,Very Low,1960,57,Mature (50-100),11.842236406331555,0,0
85,RL,12122,Corner,1Fam,9,1961,2007,CemntBd,0.0,944.0,178400.0,Medium,Low,Very High,High,Very Low,1960,59,Mature (50-100),12.091789104493502,1,0
60,RL,12203,Corner,1Fam,5,1998,1999,VinylSd,0.0,1225.0,336000.0,High,High,High,High,Very Low,1990,22,Established (20-50),12.724869415131389,1,0
20,RL,3182,Inside,1Fam,5,2007,2007,VinylSd,0.0,1266.0,159895.0,High,Very High,Very High,Very Low,Very Low,2000,13,Recent (10-20),11.982278882874377,0,0
60,RL,11250,Corner,1Fam,5,2002,2002,CemntBd,0.0,1128.0,255900.0,High,High,High,High,Very Low,2000,18,Recent (10-20),12.45254592991672,0,0
90,RL,10125,Inside,Duplex,5,1977,1977,Plywood,0.0,0.0,126000.0,Very Low,Medium,Low,Medium,Very Low,1970,43,Established (20-50),11.744045122410057,0,0
190,RL,10880,Inside,2fmCon,5,1950,1950,MetalSd,0.0,1164.0,125000.0,High,Low,Very Low,High,Very Low,1950,70,Mature (50-100),11.736077016252437,0,0
50,RM,5310,Corner,1Fam,8,1910,2003,VinylSd,0.0,485.0,117000.0,Very Low,Very Low,High,Very Low,Very Low,1910,110,Historic (100+),11.669937760751914,1,0
20,RL,10159,Inside,1Fam,5,2009,2010,VinylSd,0.0,1930.0,395192.0,Very High,Very High,Very High,Medium,Very Low,2000,11,Recent (10-20),12.887129532148373,1,0
60,RL,12046,Inside,1Fam,6,1976,1976,Plywood,0.0,848.0,195000.0,Low,Medium,Low,High,Very Low,1970,44,Established (20-50),12.180759965737863,0,0
60,FV,8125,Inside,1Fam,5,2006,2006,VinylSd,0.0,770.0,197000.0,Low,Very High,Very High,Low,Very Low,2000,14,Recent (10-20),12.190964083849375,0,0
60,RL,9452,Inside,1Fam,5,1997,1998,VinylSd,0.0,1396.0,348000.0,Very High,High,Medium,Medium,Very Low,1990,23,Established (20-50),12.759960632315702,1,0
70,RM,17671,Corner,1Fam,9,1882,1986,Wd Sdng,0.0,916.0,168000.0,Medium,Very Low,Medium,Very High,Very Low,1880,138,Historic (100+),12.031725210748633,1,0
60,RL,9760,Inside,1Fam,8,1964,1993,Wd Sdng,117.0,822.0,187000.0,Low,Low,Medium,Medium,Very Low,1960,56,Mature (50-100),12.138869243416009,1,0
60,RL,8846,Inside,1Fam,5,2005,2006,VinylSd,0.0,750.0,173900.0,Very Low,Very High,Very High,Medium,Very Low,2000,15,Recent (10-20),12.066241450757124,1,0
20,RL,12456,FR2,1Fam,5,2006,2007,CemntBd,0.0,1700.0,337500.0,Very High,Very High,Very High,Very High,Very Low,2000,14,Recent (10-20),12.729323752253295,1,0
50,RL,4712,Inside,1Fam,7,1946,1950,MetalSd,0.0,747.0,121600.0,Very Low,Very Low,Very Low,Very Low,Very Low,1940,74,Mature (50-100),11.7085004721646,1,0
20,RL,10659,Inside,1Fam,6,1961,1961,Wd Sdng,0.0,1050.0,136500.0,Medium,Low,Very Low,High,Very Low,1960,59,Mature (50-100),11.824087219587643,0,0
20,RL,11717,Inside,1Fam,6,1970,1970,HdBoard,0.0,1442.0,185000.0,Very High,Medium,Low,High,Very Low,1970,50,Established (20-50),12.128116509451258,0,0
30,RM,9786,Inside,1Fam,4,1922,1950,Wd Sdng,0.0,1007.0,91000.0,Medium,Very Low,Very Low,Medium,Very Low,1920,98,Mature (50-100),11.418625774449598,1,0
20,RL,6762,Inside,1Fam,5,2006,2006,VinylSd,0.0,1187.0,206000.0,High,Very High,Very High,Very Low,Very Low,2000,14,Recent (10-20),12.235636302128867,0,0
20,RL,10206,Corner,1Fam,3,1952,1952,BrkComm,0.0,0.0,82000.0,Very Low,Low,Very Low,High,Very Low,1950,68,Mature (50-100),11.314486721293981,0,0
30,RL,5400,Corner,1Fam,6,1920,1950,Wd Sdng,0.0,691.0,86000.0,Very Low,Very Low,Very Low,Very Low,Very Low,1920,100,Mature (50-100),11.362114203075018,1,0
20,RL,11957,Inside,1Fam,5,2006,2006,VinylSd,0.0,1574.0,232000.0,Very High,Very High,Very High,High,Very Low,2000,14,Recent (10-20),12.354496960983985,0,0
90,RL,11500,Corner,Duplex,6,1976,1976,VinylSd,0.0,1680.0,136905.0,Very High,Medium,Low,High,Very Low,1970,44,Established (20-50),11.827049837927534,0,0
120,RL,3182,Inside,TwnhsE,5,2005,2006,VinylSd,0.0,1346.0,181000.0,High,Very High,Very High,Very Low,Very Low,2000,15,Recent (10-20),12.10625783509458,1,0
80,RL,8385,Inside,1Fam,8,1977,1977,HdBoard,0.0,985.0,149900.0,Medium,Medium,Low,Low,Very Low,1970,43,Established (20-50),11.917730355182513,0,0
20,RL,12155,Inside,1Fam,3,1970,1970,Plywood,0.0,1657.0,163500.0,Very High,Medium,Low,High,Very Low,1970,50,Established (20-50),12.004574385508691,0,0
160,RM,2217,Inside,TwnhsE,4,1970,1970,CemntBd,273.0,546.0,88000.0,Very Low,Medium,Low,Very Low,Very Low,1970,50,Established (20-50),11.385103457032141,0,0
20,RL,12118,CulDSac,1Fam,5,2004,2005,VinylSd,0.0,1710.0,240000.0,Very High,Very High,High,High,Very Low,2000,16,Recent (10-20),12.388398368982115,1,1
50,RL,6000,Inside,1Fam,5,1926,1950,Wd Sdng,0.0,1008.0,102000.0,Medium,Very Low,Very Low,Very Low,Very Low,1920,94,Mature (50-100),11.532737896139919,1,0
50,RL,21286,Inside,1Fam,5,1948,1950,Wd Sdng,0.0,720.0,135000.0,Very Low,Low,Very Low,Very High,Very Low,1940,72,Mature (50-100),11.813037464800539,1,0
90,RL,9825,Inside,Duplex,5,1965,1965,AsphShn,0.0,0.0,100000.0,Very Low,Low,Low,Medium,Very Low,1960,55,Mature (50-100),11.51293546492023,0,0
70,RL,10592,Inside,1Fam,7,1923,1996,Wd Sdng,0.0,602.0,165000.0,Very Low,Very Low,Medium,High,Very Low,1920,97,Mature (50-100),12.013706813470414,1,0
30,RM,7200,Inside,1Fam,4,1910,2006,MetalSd,465.0,1022.0,85000.0,Medium,Very Low,Very High,Low,Very Low,1910,110,Historic (100+),11.350418300109132,1,0
20,RL,11664,Inside,1Fam,5,1948,1950,MetalSd,0.0,1082.0,119200.0,Medium,Low,Very Low,High,Very Low,1940,72,Mature (50-100),11.688566422839942,1,0
60,RL,8400,Inside,1Fam,6,2001,2001,VinylSd,0.0,810.0,227000.0,Low,High,High,Low,Very Low,2000,19,Recent (10-20),12.33270970174018,0,0
20,RL,11883,Inside,1Fam,5,1996,1996,VinylSd,0.0,1504.0,203000.0,Very High,High,Medium,High,Very Low,1990,24,Established (20-50),12.220966184120165,0,0
120,RL,5814,CulDSac,TwnhsE,5,1984,1984,HdBoard,0.0,1220.0,187500.0,High,Medium,Medium,Very Low,Very Low,1980,36,Established (20-50),12.141539457711714,0,1
80,RL,10784,FR2,1Fam,5,1991,1992,HdBoard,0.0,384.0,160000.0,Very Low,High,Medium,High,Very Low,1990,29,Established (20-50),11.982935344196433,1,0
120,RL,3013,Inside,TwnhsE,5,2005,2005,VinylSd,0.0,1362.0,213490.0,High,Very High,High,Very Low,Very Low,2000,15,Recent (10-20),12.271349956195543,0,0
20,RL,7024,Inside,1Fam,5,2005,2005,VinylSd,0.0,1132.0,176000.0,High,Very High,High,Very Low,Very Low,2000,15,Recent (10-20),12.07824495582233,0,0
20,RL,7406,Inside,1Fam,5,2006,2006,VinylSd,0.0,1199.0,194000.0,High,Very High,Very High,Low,Very Low,2000,14,Recent (10-20),12.175618592671356,0,0
50,RM,9439,Inside,1Fam,5,1930,1950,Wd Sdng,0.0,912.0,87000.0,Medium,Very Low,Very Low,Medium,Very Low,1930,90,Mature (50-100),11.373674891823535,1,0
120,RL,3182,Inside,TwnhsE,5,2005,2006,VinylSd,0.0,1346.0,191000.0,High,Very High,Very High,Very Low,Very Low,2000,15,Recent (10-20),12.160033942617156,1,0
20,RL,15498,Corner,1Fam,6,1976,1976,Stone,400.0,1565.0,287000.0,Very High,Medium,Low,Very High,Very Low,1970,44,Established (20-50),12.567240979056246,0,0
20,RL,7700,Corner,1Fam,5,1972,1972,VinylSd,468.0,882.0,112500.0,Low,Medium,Low,Low,Very Low,1970,48,Established (20-50),11.630717389475995,0,0
20,RL,9300,Inside,1Fam,5,1960,1960,MetalSd,0.0,1268.0,167500.0,High,Low,Very Low,Medium,Very Low,1960,60,Mature (50-100),12.02874460037869,0,0
20,RL,9520,Inside,1Fam,5,2007,2008,VinylSd,0.0,1638.0,293077.0,Very High,Very High,Very High,Medium,Very Low,2000,13,Recent (10-20),12.588194064175278,1,0
50,RL,9492,Inside,1Fam,5,1941,1950,WdShing,41.0,768.0,105000.0,Low,Very Low,Very Low,Medium,Very Low,1940,79,Mature (50-100),11.561725152903833,1,0
160,RM,1680,Inside,Twnhs,7,1972,1972,HdBoard,0.0,672.0,118000.0,Very Low,Medium,Low,Very Low,Very Low,1970,48,Established (20-50),11.678448377988165,0,0
190,RH,7082,Inside,2fmCon,8,1916,1995,VinylSd,0.0,686.0,160000.0,Very Low,Very Low,Medium,Low,Very Low,1910,104,Historic (100+),11.982935344196433,1,0
75,RL,15863,Corner,1Fam,3,1920,1970,Wd Sdng,0.0,824.0,197000.0,Low,Very Low,Low,Very High,Very Low,1920,100,Mature (50-100),12.190964083849375,1,0
60,RL,14541,Corner,1Fam,7,1993,1993,MetalSd,0.0,1338.0,310000.0,High,High,Medium,Very High,Very Low,1990,27,Established (20-50),12.644330802262578,0,0
20,RL,8125,Inside,1Fam,5,2002,2002,VinylSd,0.0,1654.0,230000.0,Very High,High,High,Low,Very Low,2000,18,Recent (10-20),12.345838935721968,0,0
30,RL,6305,Inside,1Fam,7,1938,1950,MetalSd,0.0,920.0,119750.0,Medium,Very Low,Very Low,Very Low,Very Low,1930,82,Mature (50-100),11.693169865968983,1,0
20,RL,11500,CulDSac,1Fam,3,1957,1957,Wd Sdng,0.0,0.0,84000.0,Very Low,Low,Very Low,High,Very Low,1950,63,Mature (50-100),11.338583982516495,0,1
20,RL,12898,Inside,1Fam,5,2007,2008,VinylSd,0.0,1620.0,315500.0,Very High,Very High,Very High,Very High,Very Low,2000,13,Recent (10-20),12.66191713053049,1,0
60,RL,9240,Inside,1Fam,5,2001,2002,VinylSd,0.0,1055.0,287000.0,Medium,High,High,Medium,Very Low,2000,19,Recent (10-20),12.567240979056246,1,0
160,RM,1533,Inside,Twnhs,6,1970,2008,CemntBd,0.0,546.0,97000.0,Very Low,Medium,Very High,Very Low,Very Low,1970,50,Established (20-50),11.48247656671073,1,0
180,RM,1477,Inside,TwnhsE,4,1970,1970,CemntBd,0.0,630.0,80000.0,Very Low,Medium,Low,Very Low,Very Low,1970,50,Established (20-50),11.289794413577894,0,0
20,RL,13125,Corner,1Fam,4,1957,2000,Wd Sdng,682.0,1134.0,155000.0,High,Low,High,Very High,Very Low,1950,63,Mature (50-100),11.951186847493476,1,0
60,RL,9130,Inside,1Fam,8,1966,2000,HdBoard,64.0,800.0,173000.0,Low,Medium,High,Medium,Very Low,1960,54,Mature (50-100),12.06105265381003,1,0
120,RL,5381,Inside,Twnhs,5,2005,2005,VinylSd,0.0,1306.0,196000.0,High,Very High,High,Very Low,Very Low,2000,15,Recent (10-20),12.185875040240456,0,0
60,RL,11839,Inside,1Fam,5,1990,1990,HdBoard,0.0,1475.0,262280.0,Very High,High,Medium,High,Very Low,1990,30,Established (20-50),12.47717172708952,0,0
20,RL,9600,Inside,1Fam,5,1981,1981,BrkFace,0.0,2524.0,278000.0,Very High,Medium,Medium,Medium,Very Low,1980,39,Established (20-50),12.535379989788607,0,0
20,RL,13680,CulDSac,1Fam,5,1955,1955,BrkFace,0.0,0.0,139600.0,Very Low,Low,Very Low,Very High,Very Low,1950,65,Mature (50-100),11.846543632608535,0,1
60,RL,16056,Inside,1Fam,5,2005,2006,CemntBd,0.0,1992.0,556581.0,Very High,Very High,Very High,Very High,Very Low,2000,15,Recent (10-20),13.229569788348705,1,0
20,RL,9245,Inside,1Fam,5,1994,1995,VinylSd,0.0,990.0,145000.0,Medium,High,Medium,Medium,Very Low,1990,26,Established (20-50),11.884495917930655,1,0
20,RL,21750,Inside,1Fam,4,1960,2006,HdBoard,0.0,0.0,115000.0,Very Low,Low,Very High,Very High,Very Low,1960,60,Mature (50-100),11.652696102959753,1,0
20,RL,11100,Inside,1Fam,7,1946,2006,MetalSd,0.0,0.0,84900.0,Very Low,Very Low,Very High,High,Very Low,1940,74,Mature (50-100),11.349241150793087,1,0
20,RL,8993,Inside,1Fam,5,2007,2007,VinylSd,0.0,1302.0,176485.0,High,Very High,Very High,Medium,Very Low,2000,13,Recent (10-20),12.080996832096167,0,0
20,RL,11175,Corner,1Fam,5,2007,2007,VinylSd,0.0,1316.0,200141.0,High,Very High,Very High,High,Very Low,2000,13,Recent (10-20),12.206782393599413,0,0
60,RL,9500,Corner,1Fam,6,1964,1978,VinylSd,0.0,816.0,165000.0,Low,Low,Low,Medium,Very Low,1960,56,Mature (50-100),12.013706813470414,1,0
20,RL,8562,Inside,1Fam,6,1957,2002,HdBoard,0.0,1216.0,144500.0,High,Low,High,Low,Very Low,1950,63,Mature (50-100),11.881041706925902,1,0
60,RL,11367,Corner,1Fam,5,2002,2002,VinylSd,0.0,1065.0,255000.0,Medium,High,High,High,Very Low,2000,18,Recent (10-20),12.449022745701502,0,0
20,RL,11361,Inside,1Fam,5,1976,1976,Plywood,0.0,1193.0,180000.0,High,Medium,Low,High,Very Low,1970,44,Established (20-50),12.100717685412471,0,0
120,RL,7052,Inside,TwnhsE,5,2005,2005,VinylSd,0.0,1364.0,185850.0,High,Very High,High,Very Low,Very Low,2000,15,Recent (10-20),12.13270055639427,0,0
60,RL,29959,FR2,1Fam,6,1994,1994,HdBoard,0.0,973.0,248000.0,Medium,High,Medium,Very High,Very Low,1990,26,Established (20-50),12.421188057397055,0,0
60,RL,11308,Inside,1Fam,5,2008,2008,VinylSd,0.0,1104.0,335000.0,High,Very High,Very High,High,Very Low,2000,12,Recent (10-20),12.721888795877375,0,0
50,RL,11275,Corner,1Fam,7,1932,1950,MetalSd,557.0,854.0,220000.0,Low,Very Low,Very Low,High,Very Low,1930,88,Mature (50-100),12.301387370778713,1,0
120,RL,4920,Inside,TwnhsE,5,2001,2001,CemntBd,0.0,1338.0,213500.0,High,High,High,Very Low,Very Low,2000,19,Recent (10-20),12.271396795480596,0,0
